time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1689953922010829800,370.1178298339844,195.08828446175903,1.9568930352975056,50.82219679853826,40.10417119314806,227.49828430917114,279.19469016548146,7.358227004364027,1.2079665620940758,-88.23119326742591,1.5463057732790246
1689953923010843000,371.1178427734375,195.25782967265695,1.9574911447639725,46.71943648566333,40.104169407472895,227.66782952006906,275.92813029866,7.35010973572732,1.2024566310741533,-88.2312213538598,1.6857549442691466
1689953924010857200,372.1178571777344,195.17081577610224,1.920943816246699,44.28804838166934,40.10416921092899,227.58081562351435,273.2661798970791,7.407604876350222,1.1976209655981234,-88.23124688932815,1.7708465705080112
1689953925007830500,373.1148305664062,195.52668761461973,1.8704934952526446,45.78193339332257,40.104168494237136,227.93668746203184,271.312305435118,7.31438396000205,1.193836915190858,-88.23126877372034,1.6767177181692503
1689953926008019000,374.11501904296875,195.14737663976848,1.8761272648077192,53.79942111371009,40.10416895618177,227.5573764871806,268.20741533493424,7.2506412633794834,1.19058233316763,-88.23128879881638,1.4218662303529608
1689953927008033000,375.1150329589844,195.10406708996743,1.8977301319394995,49.05710382558785,40.10416215620892,227.51406693737954,260.7961087875626,7.385384224449244,1.1863851619756907,-88.23131742854993,1.6204159550600423
1689953928008275500,376.115275390625,195.28540175035596,1.9515588635912622,49.21030176698454,40.10416125764161,227.69540159776807,262.30514648494005,7.463271003480945,1.1826092403187711,-88.23134381155863,1.6451450131678802
1689953929007833900,377.11483374023436,195.21108978893608,1.9613649826164754,46.80088363949598,40.104168303086624,227.6210896363482,269.0781089312874,7.4483333278090775,1.1789854945377958,-88.23138714597988,1.7037405612471266
1689953930007848700,378.1148486328125,195.08275156933814,1.969877290984179,50.162081875522645,40.1041702856052,227.49275141675025,268.44273949539274,7.4101427373002435,1.1749764455497937,-88.23142173178479,1.5926456582919184
1689953931007891700,379.1148916015625,195.239929783158,1.9898883277090686,55.084245785830575,40.10417124960072,227.6499296305701,266.276025723012,7.491616125846825,1.1721945737715962,-88.23145669061792,1.4744711885754636
1689953932007748900,380.11474877929686,195.45040469802916,1.9576438591139838,54.56541543388614,40.10417421712597,227.86040454544127,269.13440810199074,7.4986222991859774,1.1699996584011867,-88.23149448672515,1.4513867232213433
1689953933007763000,381.1147629394531,195.21891294699162,1.9867787142614364,54.10260487718338,40.10417550608087,227.62891279440373,271.7333598597796,7.579498972086729,1.1667989019713578,-88.2315157714857,1.484809660201127
1689953934007143400,382.11414331054686,195.21742489468306,2.067937680716632,47.30940456538302,40.10417573355765,227.62742474209517,271.373892742296,7.7481223749112855,1.1643297013461593,-88.23154730781013,1.7809771141715112
1689953935007108000,383.1141081542969,195.39396044053137,1.9983371836888493,46.03228508855332,40.104179175158976,227.80396028794348,272.4203152731317,7.711402398411937,1.1636775241074677,-88.23157518622457,1.787032521501709
1689953936007122000,384.11412182617187,195.3029860612005,1.8464389044359155,63.166849662249916,40.104185522712946,227.7129859086126,279.43512530440853,7.446866615312126,1.1614472097612607,-88.23158579219303,1.208343914834484
1689953937007411500,385.1144113769531,195.380566787906,1.8277349450558102,60.360401689675285,40.10418897623605,227.7905666353181,280.33603567613403,7.284978486117572,1.158219274384366,-88.23160656696706,1.2315828442251466
1689953938007786200,386.1147861328125,195.3761141113937,1.8088824350634538,46.770429485188636,40.104191763762444,227.7861139588058,278.9310378032704,7.195237341215028,1.2637246256190693,-88.23163448399445,1.5435349838961194
1689953939007800000,387.1148000488281,195.44228479638696,1.8591000585965562,45.56400004705271,40.10419613507055,227.85228464379907,279.5248207131541,7.232399730509221,1.25884422773958,-88.231658719549,1.658898799983794
1689953940007815000,388.1148149414062,195.38007067888975,1.8801333301251684,45.51037569670264,40.104199861557156,227.79007052630186,277.2729009385747,7.302756672015573,1.2533283395398778,-88.2316858868102,1.6913222555486591
1689953941007828200,389.114828125,195.07136213965714,1.8364795079678766,44.81878935519925,40.10420303756327,227.48136198706925,275.428479697093,7.1511611943176785,1.2488497356687982,-88.2317150367433,1.6485069331348143
1689953942007842000,390.1148420410156,195.235087743029,1.8245685138808265,46.94060486350267,40.104203168304146,227.6450875904411,272.75967974773,7.020760621065247,1.2410167577627913,-88.2317440771938,1.549202482057416
1689953943007855900,391.11485595703124,195.16878567822278,1.843529550260711,53.14593948149034,40.104203138935794,227.57878552563488,267.50049159495177,6.886598906974897,1.2353960752830215,-88.23177519445643,1.3572343772930897
1689953944007869200,392.114869140625,195.02231059595942,1.8042847897698515,51.19088168012031,40.10420971341936,227.43231044337153,273.5142458357377,6.754594802042265,1.2262820480778938,-88.23180395167572,1.3679650118614655
1689953945007882800,393.1148828125,195.0012504197657,1.820786280907121,50.18487521030883,40.104212574963235,227.41125026717782,275.66195311513366,6.749222697723655,1.2200945869660922,-88.23182314532285,1.4218368772422534
1689953946007896800,394.11489672851565,195.02458881866187,1.8245837055669418,46.33014347107595,40.10421435293541,227.43458866607398,278.35779746573945,6.7601151528865335,1.2149642245861771,-88.23184450572435,1.5703901670914557
1689953947007910100,395.11491015625,195.51081710122526,1.8016383761691324,43.82043522586165,40.104222561972,227.92081694863737,281.6488759925775,6.783730745704349,1.2096714580623784,-88.23187089279493,1.6772820837577458
1689953948007924000,396.11492407226564,195.1488855406642,1.7934294321517221,43.83387354578388,40.10422553676768,227.5588853880763,278.7664487659586,6.699696610269816,1.2765306267624736,-88.23189471890807,1.6512045482578412
1689953949007937500,397.1149375,195.32947102375329,1.8142634135790385,51.045421740379986,40.104228366632974,227.7394708711654,275.4586475658774,6.677829778968273,1.3000678875426195,-88.23191078711568,1.4186040535400215
